Biological and pathological consequences of feline infectious peritonitis virus infection in the cheetah,https://link.springer.com/article/10.1007/BF01310822
 Disseminated intravascular coagulation in experimentally induced feline infectious peritonitis ,https://pubmed.ncbi.nlm.nih.gov/6250426/
Protease inhibitor GC376 for COVID-19: Lessons learned from feline infectious peritonitis,https://www.sciencedirect.com/science/article/pii/S204908012030546X?via%3Dihub
Detection of feline coronavirus mutations in paraffin-embedded tissues in cats with feline infectious peritonitis and controls,https://journals.sagepub.com/doi/10.1177/1098612X18762883
Diagnostic utility of cerebrospinal fluid immunocytochemistry for diagnosis of feline infectious peritonitis manifesting in the central nervous system,https://journals.sagepub.com/doi/10.1177/1098612X16640839
 Clinical Features and Outcomes of Treatment for Effusive Feline Infectious Peritonitis with GS-441524 in Seventeen Retrovirus-Positive Cats ,https://www.mdpi.com/2076-0817/15/3/337
Tissue distribution of a feline AGP related protein (fAGPrP) in cats with feline infectious peritonitis (FIP),https://journals.sagepub.com/doi/10.1016/j.jfms.2003.08.012
"In Vivo Diagnosis of Feline Infectious Peritonitis by Comparison of Protein Content, Cytology, and Direct Immunofluorescence Test on Peritoneal and Pleural Effusions",https://journals.sagepub.com/doi/10.1177/104063879901100411
Feline Lectin Activity Is Critical for the Cellular Entry of Feline Infectious Peritonitis Virus,https://journals.asm.org/doi/10.1128/jvi.00964-10
Skin fragility syndrome in a cat with feline infectious peritonitis and hepatic lipidosis,https://onlinelibrary.wiley.com/doi/10.1111/j.1365-3164.2007.00613.x
 Prospective Analysis of Clinicopathologic Correlates of At-Home Feline Infectious Peritonitis Treatment Using GS-441524 ,https://pubmed.ncbi.nlm.nih.gov/40430825/
" Infection studies in kittens, using feline infectious peritonitis virus propagated in cell culture ",https://pubmed.ncbi.nlm.nih.gov/6267959/
Field strain feline coronaviruses with small deletions in ORF7b associated with both enteric infection and feline infectious peritonitis,https://journals.sagepub.com/doi/10.1016/j.jfms.2008.09.004
 Pharmacokinetics of Molnupiravir in Cats with Naturally Occurring Feline Infectious Peritonitis ,https://www.mdpi.com/2076-0817/14/7/666
Feline infectious peritonitis presenting as a tumour in the abdominal cavity,https://bvajournals.onlinelibrary.wiley.com/doi/10.1136/vr.144.5.118
Histopathological alterations of lymphatic tissues in cats without feline infectious peritonitis after long-term exposure to FIP virus,https://www.sciencedirect.com/science/article/pii/S0378113599001017?via%3Dihub
Characterization of a Feline Infectious Peritonitis Virus Isolate,https://journals.sagepub.com/doi/10.1177/030098588101800214
Therapeutic effect of anti-feline TNF-alpha monoclonal antibody for feline infectious peritonitis,https://www.sciencedirect.com/science/article/pii/S0034528815300928?via%3Dihub
Feline Infectious Peritonitis Virus,https://onlinelibrary.wiley.com/doi/10.1111/j.1439-0450.1977.tb01013.x
Abdominal Ultrasonographic Findings Associated With Feline Infectious Peritonitis: A Retrospective Review of 16 Cases,https://jaaha.kglmeridian.com/view/journals/aaha/46/3/article-p152.xml
Mutation analysis of the spike protein in Italian feline infectious peritonitis virus and feline enteric coronavirus sequences,https://www.sciencedirect.com/science/article/abs/pii/S0034528820311255?via%3Dihub
The first study on clinicopathological changes in cats with feline infectious peritonitis with and without retrovirus coinfection,https://www.veterinaryworld.org/Vol.16/April-2023/20.html
Effect of Polyprenyl Immunostimulant on the survival times of three cats with the dry form of feline infectious peritonitis,https://journals.sagepub.com/doi/10.1016/j.jfms.2008.12.002
Feline coronavirus with and without spike gene mutations detected by real-time RT-PCRs in cats with feline infectious peritonitis,https://journals.sagepub.com/doi/10.1177/1098612X19886671
"Cellular composition, coronavirus antigen expression and production of specific antibodies in lesions in feline infectious peritonitis",https://www.sciencedirect.com/science/article/pii/S0165242798001585?via%3Dihub
A study on the mechanism of antibody-dependent enhancement of feline infectious peritonitis virus infection in feline macrophages by monoclonal antibodies,https://link.springer.com/article/10.1007/BF01310476
Differences in virus receptor for type I and type II feline infectious peritonitis virus,https://link.springer.com/article/10.1007/s007050050336
 Myocarditis in Cats with Feline Infectious Peritonitis Can Be Cured with GS-441524 and Symptomatic Cardiovascular Treatment ,https://www.mdpi.com/2076-2615/15/11/1660
" High-dose induction therapy and treatment termination criteria for feline infectious peritonitis with remdesivir, GS-441524 and adjunctive mefloquine: 46 cases (2023) ",https://pubmed.ncbi.nlm.nih.gov/40251466/
 Rapid Clinical Resolution and Differential Diagnosis of a Neurological Case of Feline Infectious Peritonitis (FIP) Using GS-441524 ,https://www.mdpi.com/2076-0817/14/5/424
"Characterization of monoclonal antibodies against feline infectious peritonitis virus type II and antigenic relationship between feline, porcine, and canine coronaviruses",https://link.springer.com/article/10.1007/BF01310494
Detection of Ascitic Feline Coronavirus RNA from Cats with Clinically Suspected Feline Infectious Peritonitis,https://www.jstage.jst.go.jp/article/jvms/75/10/75_13-0094/_article
"Analysis of risk factors, clinical data, treatment outcomes for cats with feline infectious peritonitis using GS-441524 (2020–2024)",https://www.nature.com/articles/s41598-025-30674-2
Diagnostic utility of a direct immunofluorescence test to detect feline coronavirus antigen in macrophages in effusive feline infectious peritonitis,https://www.sciencedirect.com/science/article/pii/S1090023313003985?via%3Dihub
Molecular epidemiology of type I and II feline coronavirus from cats with suspected feline infectious peritonitis in China between 2019 and 2021,https://link.springer.com/article/10.1007/s00705-021-05291-9
 Deciphering Viral Replication Dynamics in Feline Infectious Peritonitis: A Quantitative Approach ,https://www.mdpi.com/1999-4915/17/2/279
"Live, Attenuated Coronavirus Vaccines through the Directed Deletion of Group-Specific Genes Provide Protection against Feline Infectious Peritonitis",https://journals.asm.org/doi/10.1128/jvi.78.8.3863-3871.2004
 Serum proteomic approach to identifying differentially expressed proteins in effusive feline infectious peritonitis ,https://pubmed.ncbi.nlm.nih.gov/40442209/
 Feline Coronaviruses Identified in Feline Effusions in Suspected Cases of Feline Infectious Peritonitis ,https://www.mdpi.com/2076-2607/9/9/1801
